subtag	link-error	tag	link	source	id	splits	tag_description	comb.tag	comb.tag.freq	rom	ar	manual_check
a	0	505	0	loc	loc-27711	dev	FORMATTED CONTENTS NOTE (R) - Formatted contents note (NR)	505a	22	A. al-Makhṭūṭāt al-Tilimsānīyah fī al-maktabāt al-Afrīqīyah wa-al-ʻArabīyah wa-al-Ūrūbīyah -- B. al-Muʼallifāt al-Tilimsānīyah fī kutub al-tarājum wa-al-fahāris wa-al-ṭabaqāt wa-al-siyyar -- J. Min Aʻlām Tilimsān = A. Les manuscrits Tlemceniens dans les bibliothequès Africaines, Arabes et Europèenes -- B. Inventaire des ouvrages Tlemceniens cités dans les encyclopédies bibliographiques arabes -- C. Biographies de Pomaria.	أ. المخطوطات التملسانية في المكتبات الأفريقية والعربية والأوروبية  ب. المؤلفات التلمسانية في كتب التراجم والفهارس والطبقات والسير  ج. من أعلام تلمسان = A. Les manuscrits Tlemceniens dans les bibliothequès Africaines, Arabes et Europèenes -- B. Inventaire des ouvrages Tlemceniens cités dans les encyclopédies bibliographiques arabes -- C. Biographies de Pomaria.	good
a	0	505	0	loc	loc-62021	dev	FORMATTED CONTENTS NOTE (R) - Formatted contents note (NR)	505a	22	al-juzʼ 1. al-Ḥāmdāb.	الجزء 1. الحامداب.	good
a	0	505	0	aco	aco-4103	dev	FORMATTED CONTENTS NOTE (R) - Formatted contents note (NR)	505a	22	"Al-Ūlá minhā Mukhtaṣar kitāb al-muʼammal lil-radd ilá al-amr al-awwal, taṣnīf al-Imām al-ʻallāmah Mḥyī al-sunnah nāṣir al-ḥaqq Shihāb al-Dīn Abū al-Qāsim ʻAbd al-Raḥmān ibn Ismāʻīl ibn Ibrāhīm al-maʻrūf bi-Abī Shāmah al-Shāfiʻī, qaddasa Allāhu rawḥahu al-mawlūd sanat 596, al-mutawaffá sanat 665. -- al-Thānīyah minhā ʻAqīdah, lil-Imām al-ʻallāmah ibn Tūmart raḥimahu Allāhu taʻālá wa-huwa al-Imām Abū ʻAbd Allāh Muḥammad ibn ʻAbd Allāh ibn Tūmart al-manʻūt bi-al-Mahdī al-Harghī. -- al-Thālithah minhā al-Adab fī al-dīn, lil-Imām al-humām ḥujjat al-Islām Abī Ḥāmid Muḥammad ibn Muḥammad al-Ghazālī. -- al-Rābiʻah minhā Risālat Ayuhā al-walad, lil-Imām al-humām ḥujjat al-Islām Abī Ḥāmid Muḥammad ibn Muḥammad al-Ghazālī. -- al-Khāmisah minhā Tahdhīb al-akhlāq, taʼlīf al-Shaykh al-akbar Muḥyī al-Dīn ibn al-ʻArabī. -- al-Sādisah minhā ʻIlm al-akhlāq, taʼlīf al-raʼīs Abī ʻAlī al-Ḥusayn ibn ʻAbd Allāh ibn Sīnā. -- al-Sābiʻah minhā Risālat al-ʻahd, lil-Shaykh al-raʼīs Abī ʻAlī al-Ḥusayn ibn ʻAbd Allāh ibn Sīnā. -- al-Thāminah minhā al-Quwá al-insānīyah wa-idrākātuhā, lil-Shaykh al-raʼīs Abī ʻAlī al-Ḥusayn ibn ʻAbd Allāh ibn Sīnā. -- al-Tāsiʻah minhā Aqsām al-ʻulūm al-ʻaqlīyah, lil-Shaykh al-raʼīs Abī ʻAlī al-Ḥusayn ibn ʻAbd Allāh ibn Sīnā. -- al-ʻĀshirah minhā Risālat sirr al-qadar, lil-Shaykh al-raʼīs Abī ʻAlī al-Ḥusayn ibn ʻAbd Allāh ibn Sīnā. -- al-Ḥādiyatu ʻashr minhā Risālat al-mabdaʼ wa-al-muʻād, lil-Shaykh al-raʼīs Abī ʻAlī al-Ḥusayn ibn ʻAbd Allāh ibn Sīnā. -- al-Thāniyatu ʻashr minhā Bayān al-jawhar al-nafīs, lil-Shaykh al-raʼīs Abī ʻAlī al-Ḥusayn ibn ʻAbd Allāh ibn Sīnā. -- al-Thālithatu ʻashr minhā al-Uṣūl al-manṭiqīyah, lil-sayyid al-sharīf al-Jirjānī. -- al-Rābiʻatu ʻashr minhā fī al-Wiḥdah al-wujūdīyah, lil-ʻallāmah Bahāʼ al-Dīn Muḥammad ibn Ḥusayn ibn ʻAbd al-Ṣamad al-ʻĀmilī. -- al-Khāmisatu ʻAshr minhā al-Masāʼil al-khamsūn fī uṣūl al-kalām, lil-Imām Muḥammad ibn ʻUmar al-Rāzī. -- al-Sādisatu ʻashr minhā al-Risālatu al-baʻalbakīyah, min muṣannafāt al-Imām Abī al-ʻAbbās Aḥmad ibn Taymīyah al-Ḥarrānī. -- al-Sābiʻatu ʻashr minhā al-Manṭiq al-fahwāni wa-al-mashhad al-rawḥānī fī al-muʻād al-insānī, taʼlīf al-Shaykh Muḥammad ibn Aḥmad ibn Saʻīd ibn Masʻūd. -- al-Thāmintu ʻashr minhā Fī ʻulūm al-ḥaqāʼiq wa-ḥukm al-daqāʼiq, lil-Shaykh Saʻd al-Dīn al-Ḥamawī. -- al-Tāsiʻatu ʻashr minhā Kīmiyāʼ al-saʻādah, lil-Imām Abī Ḥāmid Muḥammad ibn Muḥammad al-Ghazālī. -- al-ʻIshrūna minhā al-Qawāʻid al-ʻashrah lil-Imām Abī Ḥāmid Muḥammad ibn Muḥammad al-Ghazālī. -- al-[Ḥādiyatu] wa-al-ʻishrūna minhā Risālat al-ṭayr, lil-Imām Abī Ḥāmid Muḥammad ibn Muḥammad al-Ghazālī. -- al-Thāniyatu wa-al-ʻishrūna minhā ʻAqīdah mukhtaṣarah, taʼlīf al-Imām Shihāb al-Dīn Harūn ibn Bahāʼ al-Dīn al-Marjānī al-Qāzānī. -- al-Thālithatu wa-al-ʻishrūna minhā Tāj al-rasāʼil wa-mihāj al-wasāʼil, taʼlīf al-Shaykh Muḥyī al-Dīn ibn al-ʻArabī.	"الاولى منها مختصر كتاب المؤمل للرد الى الامر الاول، تصنيف الامام العلامة محيي السنة ناصر الحق شهاب الدين أبو القاسم عبد الرحمن بن اسماعيل بن ابراهيم المعروف بأبي شهامة الشافعي، قدس الله روحه المولود سنة 596، المتوفى سنة 665. -- الثانية منها عقيدة، للامام العلامة بن تومرت رحمه الله تعالى وهو الامام أبو عبد الله محمد بن عبد الله بن تومرت المنعوت بالمهدي الهرغي. الثالثة منها الادب في الدين، للامام الهمام حجة الاسلام أبي حامد محمد بن محمد الغزالي. -- الرابعة منها رسالة أيها الولد، للامام الهمام حجة الاسلام أبي حامد محمد بن محمد الغزالي. -- الخامسة منها تهذيب الاخلاق، تأليف الشيخ الاكبر محيي الدين بن العربي. -- السادسة منها علم الاخلاق، تأليف الرئيس أبي علي الحسين بن عبد الله بن سينا. -- السابعة منها رسالة العهد، للشيخ الرئيس أبي علي الحسين بن عبد الله بن سينا. -- الثامنة منها القوى الانسانية وادراكاتها، للشيخ الرئيس أبي علي الحسين بن عبد الله بن سينا. -- التاسعة منها أقسام العلوم العقلية، للشيخ الرئيس أبي علي الحسين بن عبد الله بن سينا. -- العاشرة منها رسالة سر القدر، للشيخ الرئيس أبي علي الحسين بن عبد الله بن سينا. -- الحادية عشر منها رسالة المبدأ والمعاد، للشيخ الرئيس أبي علي الحسين بن عبد الله بن سينا. -- الثانية عشر منها بيان الجوهر النفيس، للشيخ الرئيس أبي علي الحسين بن عبد الله بن سينا. -- الثالثة عشر منها الاصول المنطقية، للسيد الشريف الجرجاني. -- الرابعة عشر منها في الوحدة الوجودية، للعلامة بهاء الدين محمد بن حسين بن عبد الصمد العاملي. -- الخامسة عشر منها المسائل الخمسون في أصول الكلام، للامام محمد بن عمر الرازي. -- السادسة عشر منها الرسالة البعلبكية، من مصنفات الامام أبي العباس أحمد بن تيمية الحراني. -- السابعة عشر منها المنطق الفهوان والمشهد الروحاني في المعاد الانساني، تأليف الشيخ محمد بن أحمد بن سعيد بن مسعود. -- الثامنة عشر منها في علوم الحقائق وحكم الدقائق، للشيخ سعد الدين الحموي. -- التاسعة عشر منها كيمياء السعادة، للامام أبي حامد محمد بن محمد الغزالي. -- العشرون منها القواعد العشرة للامام أبي حامد محمد بن محمد الغزالي. -- ال[حادية] والعشرون منها رسالة الطير، للامام أبي حامد محمد بن محمد الغزالي. -- الثانية والعشرون منها عقيدة مختصرة، تأليف الامام شهاب الدين هرون بن بهاء الدين المرجاني القازاني. -- الثالثة والعشرون منها تاج الرسائل ومهاج الوسائل، تأليف الشيخ محيي الدين بن العربي.	good
a	1	505	0	loc	loc-16101	dev	FORMATTED CONTENTS NOTE (R) - Formatted contents note (NR)	505a	22	['[Juzʼ 1]']	['\u200f  \u200f[جزء 1]\u200f']	link-error
a	0	505	0	loc	loc-4201	dev	FORMATTED CONTENTS NOTE (R) - Formatted contents note (NR)	505a	22	al-Fatk bi-ḥujaj muḥallil ribā al-bank -- al-Adillah al-jalīyah ʻalá anna salam baʻḍ al-ʻumlāt fī baʻḍ fī marmá nīrān al-arbaʻah wa-al-ẓāhirīyah -- al-Adillah al-qaṭʻīyah ʻalá taʻaddī ʻillat al-thamanīyah -- Qādhifāt al-ḥaqq ʻalá bāṭil ahl "al-saybah" fī dīn al-malik al-ḥaqq.	الفتك بحجج محلل ربا البنك -- الأدلة الجلية على أن سلم بعض العملات في بعض في مرمى نيران الأربعة والظاهرية -- الأدلة القطعية على تعدي علة الثمنية -- قاذفات الحق على باطل أهل "السيبه" في دين الملك الحق.	good
a	0	505	0	loc	loc-16041	dev	FORMATTED CONTENTS NOTE (R) - Formatted contents note (NR)	505a	22	1. Khuṭab siyāsīyah wa-dīnīyah -- 2. Khuṭab ḥarbīyah wa-ḥaflīyah wa-waṣāyā wa-naṣāʼiḥ -- 3. Muḥāwarāt mukhtalifah -- 4. Aqwāl maʼthūrah.	‏1. خطب سياسية و دينية 2. خطب حربية و حفلية و وصايا و نصائح 3. محاورات مختلفة 4. أقوال مأثورة.	good
a	0	505	0	aco	aco-4923	dev	FORMATTED CONTENTS NOTE (R) - Formatted contents note (NR)	505a	22	Vol. 1: al-Ḥayāt al-ijtimāʻīyah wa al-thaqāfāt al-mukhtalifah fī̄ al-ʻaṣr al-ʻAbbāsī al-awwal. Vol. 3: al-Ḥayāt al-ʼijtimāʻīyah wa al-thaqāfāt al-mukhtalifah wa al-ḥarakāt al-ʻilmīyah wa al-Firaq al-dīnīyah fī̄ al-ʻaṣr al-ʻAbbāsī al-awwal.	ڤل. 1: الحياة الاجتماعية و الثقافات المختلفة في العصر العباسي الاول. ڤل. 3: الحياة الإجتماعية و الثقافات المختلفة و الحركات العلمية و الفرق الدينية في العصر العباسي الاول.	good
a	0	505	0	aco	aco-7303	dev	FORMATTED CONTENTS NOTE (R) - Formatted contents note (NR)	505a	22	1. Fī ʻahd al-Maghūl wa-al-Turkumān 601-941 h./1204-1534 m.	1. في عهد المغول والتركمان 601-941 هـ./1204-1534 م.	good
a	0	505	0	loc	loc-38111	dev	FORMATTED CONTENTS NOTE (R) - Formatted contents note (NR)	505a	22	al-mujallad 1. al-ʻAṣr al-qadīm min nashʼat al-Masīḥīyah ilá al-fatḥ al-ʻArabī -- al-mujallad 2. al-ʻAṣr al-wasīṭ min al-fatḥ al-ʻArabī ilá al-fatḥ al-ʻUthmānī -- al-mujallad 3. al-ʻAṣr al-ḥadīth min al-fatḥ al-ʻUthmānī ilá maṭlaʻ al-alfīyah al-thālithah.	المجلد 1. العصر القديم من نشأة المسيحية الى الفتح العربي -- المجلد 2. العصر الوسيط من الفتح العربي الى الفتح العثماني -- المجلد 3. العصر الحديث من الفتح العثماني الى مطلع الالفية الثالثة.	good
a	0	505	0	loc	loc-64521	dev	FORMATTED CONTENTS NOTE (R) - Formatted contents note (NR)	505a	22	al-Mujallad 1. al-Niḍāl bayna al-ʻArab wa-al-Turk -- al-Mujallad 2. al-Niḍāl bayna al-ʻArab wa-al-Faransīyīn wa-al-Inklīz -- al-Mujallad 3. Imārat Sharq al-Urdun wa-qaḍīyat Filasṭīn wa-al-waṭan al-qawmī lil-Yahūd : suqūṭ al-dawlah al-Hāshimīyah fī al-Ḥijāz wa-nushūʼ dawlat Āl Saʻūd. -- al-Mujallad 4. Ḥawādith al-Shām wa-akhbār wa-wathāʼīq al-Thawrah al-Sūrīyah al-Kubrá.	المجلد 1. النضال بين العرب والترك -- المجلد 2. النضال بين العرب والفرنسيين والانكليز -- المجلد 3. إمارة شرق الأردن وقضية فلسطين والوطن القومي لليهود : سقوط الدولة الهاشمية في الحجاز ونشوء دولة آل سعود. -- المجلد 4. حوادث الشام وأخبار ووثائيق الثورة السورية الكبرى.	good
a	0	505	0	loc	loc-25211	dev	FORMATTED CONTENTS NOTE (R) - Formatted contents note (NR)	505a	22	[CD content] : Fī awwal shahr Yanāyir / kalimāt Muná Ḥilmī - maʻa innī maish fāris aḥlāmik / kalimāt Muná Ḥilmī - yā ḥilm wāḥid ḍamminā /kalimāt Samīr al-Amīn - shamsik bi-tdaffī muhjitī /kalimāt Muná Ḥilmī - anā wa-ḥabībatī muttafiqīn / kalimāt Muná Ḥilmī - ḥiṣār /kalimāt Mājid Yūsuf - qalbī qallī / kalimāt Muná Ḥilmī - qalbī nādālik / kalimāt Muná Ḥilmī.	‏في أول شهر يناير / كلمات منى حلمي - مع إني مش فارس أحلامك / كلمات منى حلمي -  يا حلم واحد ضمنا / كلمات سمير الأمين - شمسك بتدفي مهجتي / كلمات منى حلمي - أنا وحببتي متفقين / كلمات منى حلمي - حصار / كلمات ماجد يوسف - قلبي قالي / كلمات منى حلمي - قلبي نادالك / كلمات منى حلمي.	good
a	0	505	0	loc	loc-67121	dev	FORMATTED CONTENTS NOTE (R) - Formatted contents note (NR)	505a	22	al-kitāb 1.	الكتاب 1.	good
a	0	505	0	aco	aco-3953	dev	FORMATTED CONTENTS NOTE (R) - Formatted contents note (NR)	505a	22	al-Juzʼ al-awwal. al-Muqaddimah al-tārīkhīyah - al-Ashkhāṣ - al-Milkīyah - al-Ḥuqūq al-ʻaynīyah al-muqarrarah ʻalá māl al-ghayr -- al-Juzʼ al-thānī. al-Ḥuqūq al-shakhṣīyah aw al-iltizāmāt.	الجزء الأول. المقدمة التاريخية - الأشخاص - الملكية - الحقوق العينية المقررة على مال الغير -- الجزء الثاني. الحقوق الشخصية أو الالتزامات.	good
a	0	505	0	aco	aco-3973	dev	FORMATTED CONTENTS NOTE (R) - Formatted contents note (NR)	505a	22	al-Juzʼ al-awwal. Fī shuʻarāʼ al-jāhilīyah.	الجزء الأول. في شعراء الجاهلية.	good
a	0	505	0	loc	loc-86431	dev	FORMATTED CONTENTS NOTE (R) - Formatted contents note (NR)	505a	22	Juzʼ 2. al-Tarjamah al-nabawīyah.	‏جزء 2. الترجمة النبوية.	good
a	0	505	0	loc	loc-16561	dev	FORMATTED CONTENTS NOTE (R) - Formatted contents note (NR)	505a	22	v.1 Min al-risālah raqm 1 bi-tārikh 20/06/1925 ilá al-risālah raqm 267 bi-tārīkh 30/06/1941. -- v.2 Min al-risāla raqm 268 bi-tārikh 5 yūliyū 1941 ilá al-risālah raqm 499 bi-tārīkh 1 Mārs 1965.	‏v.1 من الرسالة رقم 1 بتارخ 20/06/1925 الى الرسالة رقم 267 بتاريخ 30/06/1941.  . --v.2من الرسالة رقم 268 بتارخ 5 يوليو 1941 الى الرسالة رقم 499 بتاريخ 1 مارس 1965.	good
a	0	505	0	aco	aco-5433	dev	FORMATTED CONTENTS NOTE (R) - Formatted contents note (NR)	505a	22	v. 1. Alif/Kha -- v. 2. Da/Gha -- v. 3. Fa/Ya.	v. 1. ا/خ -- v. 2. د/غ -- v. 3. .ف/ي.	good
a	0	505	0	aco	aco-6933	dev	FORMATTED CONTENTS NOTE (R) - Formatted contents note (NR)	505a	22	Mujallad 1. Khizānat al-fiqh. ʻUyūn al-masāʼil.	مجلد 1. خزانة الفقه. عيون المسائل.	good
a	0	505	0	umich	umich-5611	dev	FORMATTED CONTENTS NOTE (R) - Formatted contents note (NR)	505a	22	juzʼ 1. Dirāsāt fī takyīf al-wāqiʻah. al-Qabḍ wa-al-taftīsh. Ḥaqq al-difāʻ. Istiẓhār qaṣd al-qatl. Daʻwá al-balāgh al-kādhib. al-Daʻwá al-madanīyah -- juzʼ 2. Dirāsāt fī al-ṭaʻn fī al-aḥkām wa-awāmir al-iḥālah.	جزء 1. دراسات في تكييف الواقعة. القبض والتفتيش. حق الدفاع. استظهار قصد القتل. دعوى البلاغ الكاذب. الدعوى المدنية -- جزء 2. دراسات في الطعن في الاحكام واوامر الاحالة.	good
												63
k	0	700	0	loc	loc-68751	dev	ADDED ENTRY--PERSONAL NAME (R) - Form subheading (R)	700k	21	Selections.	Selections.	duplicate
k	0	700	0	loc	loc-42421	dev	ADDED ENTRY--PERSONAL NAME (R) - Form subheading (R)	700k	21	Selections.	Selections.	duplicate
k	0	700	0	loc	loc-1491	dev	ADDED ENTRY--PERSONAL NAME (R) - Form subheading (R)	700k	21	Selections	مختارات.	duplicate
k	0	700	0	loc	loc-42421	dev	ADDED ENTRY--PERSONAL NAME (R) - Form subheading (R)	700k	21	Selections.	Selections.	duplicate
k	0	700	0	aco	aco-8203	dev	ADDED ENTRY--PERSONAL NAME (R) - Form subheading (R)	700k	21	Selections.	Selections. .	duplicate
k	0	700	0	loc	loc-86681	dev	ADDED ENTRY--PERSONAL NAME (R) - Form subheading (R)	700k	21	Selections.	مختارات.	duplicate
k	0	700	0	loc	loc-42421	dev	ADDED ENTRY--PERSONAL NAME (R) - Form subheading (R)	700k	21	Selections.	Selections.	duplicate
k	0	700	0	aco	aco-11053	dev	ADDED ENTRY--PERSONAL NAME (R) - Form subheading (R)	700k	21	Selections.	مختارات.	duplicate
k	0	700	0	loc	loc-18461	dev	ADDED ENTRY--PERSONAL NAME (R) - Form subheading (R)	700k	21	Selections.	‏مختارات.	duplicate
k	0	700	0	umich	umich-5171	dev	ADDED ENTRY--PERSONAL NAME (R) - Form subheading (R)	700k	21	Selections.	مختارات.	duplicate
k	0	700	0	umich	umich-5171	dev	ADDED ENTRY--PERSONAL NAME (R) - Form subheading (R)	700k	21	Selections.	مختارات.	duplicate
k	0	700	0	loc	loc-6581	dev	ADDED ENTRY--PERSONAL NAME (R) - Form subheading (R)	700k	21	Selections.	Selections.	duplicate
k	0	700	0	loc	loc-78161	dev	ADDED ENTRY--PERSONAL NAME (R) - Form subheading (R)	700k	21	Selections.	‏Selections.	duplicate
k	0	700	0	aco	aco-8593	dev	ADDED ENTRY--PERSONAL NAME (R) - Form subheading (R)	700k	21	Selections.	Selections.	duplicate
k	0	700	0	loc	loc-61841	dev	ADDED ENTRY--PERSONAL NAME (R) - Form subheading (R)	700k	21	Selections.	‏مختارات.‏	duplicate
k	0	700	0	loc	loc-63531	dev	ADDED ENTRY--PERSONAL NAME (R) - Form subheading (R)	700k	21	Selections.	Selections.	duplicate
k	0	700	0	aco	aco-1143	dev	ADDED ENTRY--PERSONAL NAME (R) - Form subheading (R)	700k	21	Selections.	مختارات.	duplicate
k	0	700	0	loc	loc-43741	dev	ADDED ENTRY--PERSONAL NAME (R) - Form subheading (R)	700k	21	Selections.	مختارات.	duplicate
k	0	700	0	loc	loc-6581	dev	ADDED ENTRY--PERSONAL NAME (R) - Form subheading (R)	700k	21	Selections.	Selections.	duplicate
k	0	700	0	loc	loc-79761	dev	ADDED ENTRY--PERSONAL NAME (R) - Form subheading (R)	700k	21	Selections.	منتخبات.	duplicate
												64
v	0	830	3	loc	loc-14121	dev	SERIES ADDED ENTRY--UNIFORM TITLE (R) - Volume/sequential designation (NR)	830v	21	al-taqrīr raqm 38.	التقرير رقم ٨٣.	good
v	0	830	3	aco	aco-2863	dev	SERIES ADDED ENTRY--UNIFORM TITLE (R) - Volume/sequential designation (NR)	830v	21	al-ḥalaqah 2.	الحلقة 2.	good
v	0	830	3	aco	aco-11493	dev	SERIES ADDED ENTRY--UNIFORM TITLE (R) - Volume/sequential designation (NR)	830v	21	al-ʻadad 1.	العدد 1.	good
v	0	830	3	loc	loc-36191	dev	SERIES ADDED ENTRY--UNIFORM TITLE (R) - Volume/sequential designation (NR)	830v	21	raqm 107.	رقم 107.	good
v	0	830	3	loc	loc-20001	dev	SERIES ADDED ENTRY--UNIFORM TITLE (R) - Volume/sequential designation (NR)	830v	21	raqm al-iṣdār 170.	رقم الاصدار 170.	good
v	0	830	3	aco	aco-4603	dev	SERIES ADDED ENTRY--UNIFORM TITLE (R) - Volume/sequential designation (NR)	830v	21	al-Ḥalaqah 1.	‏الحلقة 1.	good
v	0	830	3	aco	aco-8193	dev	SERIES ADDED ENTRY--UNIFORM TITLE (R) - Volume/sequential designation (NR)	830v	21	juzʼ 1.	جزء 1.	good
v	0	830	3	aco	aco-8973	dev	SERIES ADDED ENTRY--UNIFORM TITLE (R) - Volume/sequential designation (NR)	830v	21	al-ʻadad 9.	العدد 9.‎‎	good
v	0	830	3	aco	aco-7313	dev	SERIES ADDED ENTRY--UNIFORM TITLE (R) - Volume/sequential designation (NR)	830v	21	al-ʻadad 6.	العدد 6.	good
v	0	830	3	loc	loc-36101	dev	SERIES ADDED ENTRY--UNIFORM TITLE (R) - Volume/sequential designation (NR)	830v	21	raqm 101.	رقم 101.	good
